Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/02/08,TAMILNADU,THANJAVUR,0,368,0,20.20200108
2020/02/08,TAMILNADU,THOOTHUKKUDI,0,498.29,0.02,19.74558634
2020/02/08,TAMILNADU,DHARMAPURI,0,392.08,0,16.34096312
2020/02/08,TAMILNADU,ERODE,0,465.42,0,15.14184709
2020/02/08,TAMILNADU,KANNIYAKUMARI,0,191.08,0,20.6497593
2020/02/08,TAMILNADU,DINDIGUL,0,572.99,0,17.54557558
2020/02/08,TAMILNADU,VILUPPURAM,0,750.77,0,19.6522899
2020/02/08,TAMILNADU,TIRUVANNAMALAI,0,662.83,0,20.22231719
2020/02/08,TAMILNADU,RAMANATHAPURAM,0.01,453.81,0.13,20.6330027
2020/02/08,TAMILNADU,SIVAGANGA,0,386.67,0,16.83400178
2020/02/08,TAMILNADU,ARIYALUR,0,199.03,0,19.07098721
2020/02/08,TAMILNADU,KANCHEEPURAM,0.03,502.47,0.26,20.54276435
2020/02/08,TAMILNADU,VELLORE,0,547,0,17.04963558
2020/02/08,TAMILNADU,KRISHNAGIRI,0,385.64,0,14.15641934
2020/02/08,TAMILNADU,TIRUCHIRAPPALLI,0,386.64,0,15.99786047
2020/02/08,TAMILNADU,PERAMBALUR,0,228.52,0,24.38910858
2020/02/08,TAMILNADU,THIRUVARUR,0,304.94,0,24.99949377
2020/02/08,TAMILNADU,TIRUNELVELI,0,582.52,0,15.71188103
2020/02/08,TAMILNADU,CHENNAI,0,5.67,0,8.358221797
2020/02/08,TAMILNADU,THIRUVALLUR,0,305.1,0,17.77021038
2020/02/08,TAMILNADU,SALEM,0,456.02,0,16.40561587
2020/02/08,TAMILNADU,MADURAI,0,426.79,0,21.38429337
2020/02/08,TAMILNADU,PUDUKKOTTAI,0,310.88,0.01,12.40437816
2020/02/07,TAMILNADU,THENI,0,394.11,0,25.57062
2020/02/07,TAMILNADU,COIMBATORE,0,384.33,0,15.40818095
2020/02/07,TAMILNADU,KARUR,0,223.23,0,14.38887562
2020/02/07,TAMILNADU,VIRUDUNAGAR,0.01,488.99,0.12,21.09663644
2020/02/07,TAMILNADU,NAGAPPATTINAM,0,262.26,0,19.67591081
2020/02/07,TAMILNADU,NAMAKKAL,0,267.15,0,14.68437467
2020/02/07,TAMILNADU,CUDDALORE,0,428.17,0,21.69338326
2020/02/07,TAMILNADU,TIRUPPUR,0,364.11,0,13.05160988
2020/02/07,TAMILNADU,THE NILGIRIS,0,359.19,0,26.35561351
2020/02/07,TAMILNADU,THANJAVUR,0,369.05,0,20.25949837
2020/02/07,TAMILNADU,THOOTHUKKUDI,0,498.93,0.03,19.77090458
2020/02/07,TAMILNADU,DHARMAPURI,0,392.6,0,16.36262611
2020/02/07,TAMILNADU,ERODE,0,466.16,0,15.16610408
2020/02/07,TAMILNADU,KANNIYAKUMARI,0,191.37,0,20.6819163
2020/02/07,TAMILNADU,DINDIGUL,0,574.18,0,17.58194019
2020/02/07,TAMILNADU,VILUPPURAM,0,752.53,0,19.69844501
2020/02/07,TAMILNADU,TIRUVANNAMALAI,0,663.59,0,20.24542669
2020/02/07,TAMILNADU,RAMANATHAPURAM,0.01,455.06,0.13,20.68991839
2020/02/07,TAMILNADU,SIVAGANGA,0,387.68,0,16.87794021
2020/02/07,TAMILNADU,ARIYALUR,0,199.41,0,19.10781127
2020/02/07,TAMILNADU,KANCHEEPURAM,0.03,504.46,0.27,20.62427974
2020/02/07,TAMILNADU,VELLORE,0,547.83,0,17.07545437
2020/02/07,TAMILNADU,KRISHNAGIRI,0,386.15,0,14.17535565
2020/02/07,TAMILNADU,TIRUCHIRAPPALLI,0,388.03,0,16.05558257
2020/02/07,TAMILNADU,PERAMBALUR,0,229.08,0,24.44863851
2020/02/07,TAMILNADU,THIRUVARUR,0,305.93,0,25.08034493
2020/02/07,TAMILNADU,TIRUNELVELI,0,584.35,0,15.76130314
2020/02/07,TAMILNADU,CHENNAI,0,5.8,0,8.558990661
2020/02/07,TAMILNADU,THIRUVALLUR,0,306.57,0,17.85558197
2020/02/07,TAMILNADU,SALEM,0,456.93,0,16.43835153
2020/02/07,TAMILNADU,MADURAI,0,427.59,0,21.42432494
2020/02/07,TAMILNADU,PUDUKKOTTAI,0,312.5,0.01,12.46902656
2020/02/06,TAMILNADU,THENI,0,394.46,0,25.59369249
2020/02/06,TAMILNADU,COIMBATORE,0,379.23,0,15.20404073
2020/02/06,TAMILNADU,KARUR,0,223.62,0,14.41423696
2020/02/06,TAMILNADU,VIRUDUNAGAR,0.01,489.88,0.12,21.13489436
2020/02/06,TAMILNADU,NAGAPPATTINAM,0,263.43,0,19.76403312
2020/02/06,TAMILNADU,NAMAKKAL,0,267.65,0,14.71202867
2020/02/06,TAMILNADU,CUDDALORE,0,429.53,0,21.76231301
2020/02/06,TAMILNADU,TIRUPPUR,0,364.58,0,13.06848462
2020/02/06,TAMILNADU,THE NILGIRIS,0,359.36,0,26.3683045
2020/02/06,TAMILNADU,THANJAVUR,0,370.09,0,20.3166266
2020/02/06,TAMILNADU,THOOTHUKKUDI,0,499.69,0.03,19.80129162
2020/02/06,TAMILNADU,DHARMAPURI,0,393.22,0,16.3885047
2020/02/06,TAMILNADU,ERODE,0,466.54,0,15.17835421
2020/02/06,TAMILNADU,KANNIYAKUMARI,0,191.81,0,20.7292044
2020/02/06,TAMILNADU,DINDIGUL,0,574.91,0,17.60434523
2020/02/06,TAMILNADU,VILUPPURAM,0,754.18,0,19.74144853
2020/02/06,TAMILNADU,TIRUVANNAMALAI,0,664.46,0,20.27204836
2020/02/06,TAMILNADU,RAMANATHAPURAM,0.01,456.27,0.13,20.74506385
2020/02/06,TAMILNADU,SIVAGANGA,0,388.72,0,16.92302793
2020/02/06,TAMILNADU,ARIYALUR,0,199.98,0,19.16206949
2020/02/06,TAMILNADU,KANCHEEPURAM,0.03,506.3,0.29,20.69936298
2020/02/06,TAMILNADU,VELLORE,0,548.58,0,17.09903837
2020/02/06,TAMILNADU,KRISHNAGIRI,0,386.41,0,14.18496815
2020/02/06,TAMILNADU,TIRUCHIRAPPALLI,0,389.48,0,16.11547841
2020/02/06,TAMILNADU,PERAMBALUR,0,229.58,0,24.50258028
2020/02/06,TAMILNADU,THIRUVARUR,0,306.72,0,25.14518749
2020/02/06,TAMILNADU,TIRUNELVELI,0,586.15,0,15.80978688
2020/02/06,TAMILNADU,CHENNAI,0,5.92,0,8.728112631
2020/02/06,TAMILNADU,THIRUVALLUR,0,307.71,0,17.92186798
2020/02/06,TAMILNADU,SALEM,0,457.71,0,16.46636927
2020/02/06,TAMILNADU,MADURAI,0,428.21,0,21.45518734
2020/02/06,TAMILNADU,PUDUKKOTTAI,0,313.96,0.01,12.52726126
2020/02/05,TAMILNADU,THENI,0,383.05,0,24.85304078
2020/02/05,TAMILNADU,COIMBATORE,0,374.27,0,15.00496871
2020/02/05,TAMILNADU,KARUR,0,224.2,0,14.45147375
2020/02/05,TAMILNADU,VIRUDUNAGAR,0.01,485.58,0.12,20.94959913
2020/02/05,TAMILNADU,NAGAPPATTINAM,0,265.68,0,19.93229424
2020/02/05,TAMILNADU,NAMAKKAL,0,268.31,0,14.74848553
2020/02/05,TAMILNADU,CUDDALORE,0,432.3,0,21.90274556
2020/02/05,TAMILNADU,TIRUPPUR,0,364.96,0,13.08201771
2020/02/05,TAMILNADU,THE NILGIRIS,0,357.88,0,26.25962857
2020/02/05,TAMILNADU,THANJAVUR,0,372.07,0,20.42571977
2020/02/05,TAMILNADU,THOOTHUKKUDI,0,500.76,0.03,19.84349524
2020/02/05,TAMILNADU,DHARMAPURI,0,394.18,0,16.42829561
2020/02/05,TAMILNADU,ERODE,0,466.72,0,15.18417259
2020/02/05,TAMILNADU,KANNIYAKUMARI,0,192.33,0,20.78497897
2020/02/05,TAMILNADU,DINDIGUL,0,574.82,0,17.60155002
2020/02/05,TAMILNADU,VILUPPURAM,0,757.9,0,19.83894555
2020/02/05,TAMILNADU,TIRUVANNAMALAI,0,666.46,0,20.33297988
2020/02/05,TAMILNADU,RAMANATHAPURAM,0.01,458.08,0.13,20.82727757
2020/02/05,TAMILNADU,SIVAGANGA,0,390.37,0,16.99497454
2020/02/05,TAMILNADU,ARIYALUR,0,200.77,0,19.2380571
2020/02/05,TAMILNADU,KANCHEEPURAM,0.03,509.42,0.3,20.82724633
2020/02/05,TAMILNADU,VELLORE,0,550.43,0,17.1564808
2020/02/05,TAMILNADU,KRISHNAGIRI,0,387.38,0,14.22030089
2020/02/05,TAMILNADU,TIRUCHIRAPPALLI,0,392.14,0,16.22555858
2020/02/05,TAMILNADU,PERAMBALUR,0,230.85,0,24.63752908
2020/02/05,TAMILNADU,THIRUVARUR,0,308.36,0,25.27964946
2020/02/05,TAMILNADU,TIRUNELVELI,0,577.96,0,15.58886474
2020/02/05,TAMILNADU,CHENNAI,0,6.14,0,9.060669186
2020/02/05,TAMILNADU,THIRUVALLUR,0,311.07,0,18.11783857
2020/02/05,TAMILNADU,SALEM,0,459.1,0,16.51651308
2020/02/05,TAMILNADU,MADURAI,0,428,0,21.44498179
2020/02/05,TAMILNADU,PUDUKKOTTAI,0,316.71,0.01,12.63704842
2020/02/04,TAMILNADU,THENI,0,387.56,0,25.1458132
2020/02/04,TAMILNADU,COIMBATORE,0,377.6,0,15.1385843
2020/02/04,TAMILNADU,KARUR,0,227.15,0,14.64150774
2020/02/04,TAMILNADU,VIRUDUNAGAR,0.01,489.69,0.12,21.12705585
2020/02/04,TAMILNADU,NAGAPPATTINAM,0,272.07,0,20.41206402
2020/02/04,TAMILNADU,NAMAKKAL,0,271.31,0,14.91345901
2020/02/04,TAMILNADU,CUDDALORE,0,450.17,0,22.80802986
2020/02/04,TAMILNADU,TIRUPPUR,0,367.97,0,13.18972257
2020/02/04,TAMILNADU,THE NILGIRIS,0,362.15,0,26.57315323
2020/02/04,TAMILNADU,THANJAVUR,0,385.3,0,21.15204837
2020/02/04,TAMILNADU,THOOTHUKKUDI,0,503.67,0.03,19.95879441
2020/02/04,TAMILNADU,DHARMAPURI,0,402.37,0,16.76965296
2020/02/04,TAMILNADU,ERODE,0,472.21,0,15.36268518
2020/02/04,TAMILNADU,KANNIYAKUMARI,0,192.68,0,20.82330485
2020/02/04,TAMILNADU,DINDIGUL,0,579.85,0,17.7557635
2020/02/04,TAMILNADU,VILUPPURAM,0,794.17,0,20.78843104
2020/02/04,TAMILNADU,TIRUVANNAMALAI,0,686.55,0,20.94590061
2020/02/04,TAMILNADU,RAMANATHAPURAM,0.01,467.04,0.13,21.23479216
2020/02/04,TAMILNADU,SIVAGANGA,0,402.47,0,17.52185526
2020/02/04,TAMILNADU,ARIYALUR,0,208.99,0,20.02618408
2020/02/04,TAMILNADU,KANCHEEPURAM,0.03,530.89,0.31,21.70469185
2020/02/04,TAMILNADU,VELLORE,0,560.7,0,17.47666452
2020/02/04,TAMILNADU,KRISHNAGIRI,0,395.11,0,14.50409061
2020/02/04,TAMILNADU,TIRUCHIRAPPALLI,0,405.34,0,16.77173784
2020/02/04,TAMILNADU,PERAMBALUR,0,239.45,0,25.5557414
2020/02/04,TAMILNADU,THIRUVARUR,0,314.63,0,25.79412383
2020/02/04,TAMILNADU,TIRUNELVELI,0,580.97,0,15.67013042
2020/02/04,TAMILNADU,CHENNAI,0,6.69,0,9.870975045
2020/02/04,TAMILNADU,THIRUVALLUR,0,318.16,0,18.53055156
2020/02/04,TAMILNADU,SALEM,0,470.17,0,16.91484536
2020/02/04,TAMILNADU,MADURAI,0,433.27,0,21.70894767
2020/02/04,TAMILNADU,PUDUKKOTTAI,0,333.94,0.01,13.32457819
2020/02/03,TAMILNADU,THENI,0,387.61,0,25.14897335
2020/02/03,TAMILNADU,COIMBATORE,0,377.44,0,15.13220036
2020/02/03,TAMILNADU,KARUR,0,225.41,0,14.52926806
2020/02/03,TAMILNADU,VIRUDUNAGAR,0.01,488.31,0.12,21.06730019
2020/02/03,TAMILNADU,NAGAPPATTINAM,0,269.93,0,20.25160488
2020/02/03,TAMILNADU,NAMAKKAL,0,269.52,0,14.81501107
2020/02/03,TAMILNADU,CUDDALORE,0,437.67,0,22.17494158
2020/02/03,TAMILNADU,TIRUPPUR,0,366.66,0,13.14275699
2020/02/03,TAMILNADU,THE NILGIRIS,0,368.07,0,27.00724412
2020/02/03,TAMILNADU,THANJAVUR,0,376.1,0,20.64669074
2020/02/03,TAMILNADU,THOOTHUKKUDI,0,503.25,0.03,19.94202709
2020/02/03,TAMILNADU,DHARMAPURI,0,396.58,0,16.52836323
2020/02/03,TAMILNADU,ERODE,0,468.9,0,15.25499531
2020/02/03,TAMILNADU,KANNIYAKUMARI,0,193.22,0,20.88150985
2020/02/03,TAMILNADU,DINDIGUL,0,577.99,0,17.69857088
2020/02/03,TAMILNADU,VILUPPURAM,0,765.2,0,20.03005292
2020/02/03,TAMILNADU,TIRUVANNAMALAI,0,671.83,0,20.49664281
2020/02/03,TAMILNADU,RAMANATHAPURAM,0.01,462.28,0.13,21.01805816
2020/02/03,TAMILNADU,SIVAGANGA,0,394.17,0,17.16039986
2020/02/03,TAMILNADU,ARIYALUR,0,202.62,0,19.41504054
2020/02/03,TAMILNADU,KANCHEEPURAM,0.03,517.39,0.33,21.15313463
2020/02/03,TAMILNADU,VELLORE,0,568.06,0,17.70614814
2020/02/03,TAMILNADU,KRISHNAGIRI,0,391.94,0,14.38776555
2020/02/03,TAMILNADU,TIRUCHIRAPPALLI,0,396.54,0,16.40772261
2020/02/03,TAMILNADU,PERAMBALUR,0,233.14,0,24.88247398
2020/02/03,TAMILNADU,THIRUVARUR,0,311.62,0,25.54746308
2020/02/03,TAMILNADU,TIRUNELVELI,0,582.32,0,15.70642125
2020/02/03,TAMILNADU,CHENNAI,0,6.73,0,9.922822789
2020/02/03,TAMILNADU,THIRUVALLUR,0,318.29,0,18.53806128
2020/02/03,TAMILNADU,SALEM,0,462.02,0,16.62131951
2020/02/03,TAMILNADU,MADURAI,0,429.9,0,21.53975633
2020/02/03,TAMILNADU,PUDUKKOTTAI,0,322.49,0.01,12.86755208
2020/02/02,TAMILNADU,THENI,0,390.37,0,25.32845095
2020/02/02,TAMILNADU,COIMBATORE,0,379.03,0,15.19579929
2020/02/02,TAMILNADU,KARUR,0,226.15,0,14.57689838
2020/02/02,TAMILNADU,VIRUDUNAGAR,0.01,489.86,0.12,21.13431682
2020/02/02,TAMILNADU,NAGAPPATTINAM,0,272.25,0,20.42518674
2020/02/02,TAMILNADU,NAMAKKAL,0,270.26,0,14.85566754
2020/02/02,TAMILNADU,CUDDALORE,0,440.44,0,22.31531749
2020/02/02,TAMILNADU,TIRUPPUR,0,367.58,0,13.17581225
2020/02/02,TAMILNADU,THE NILGIRIS,0,369.5,0,27.11242083
2020/02/02,TAMILNADU,THANJAVUR,0,378.51,0,20.77894228
2020/02/02,TAMILNADU,THOOTHUKKUDI,0,504.66,0.03,19.99827053
2020/02/02,TAMILNADU,DHARMAPURI,0,397.21,0,16.55465738
2020/02/02,TAMILNADU,ERODE,0,469.78,0,15.28373799
2020/02/02,TAMILNADU,KANNIYAKUMARI,0,193.87,0,20.95128543
2020/02/02,TAMILNADU,DINDIGUL,0,579.7,0,17.75115238
2020/02/02,TAMILNADU,VILUPPURAM,0,769.58,0,20.14468237
